"DATE","NASDAQCOM","CommodityIndex","VIX","returns","Cum_Res_1d","Cum_Res_2d","Cum_Res_3d","Cum_Res_4d","Cum_Res_5d","Cum_Res_6d","Cum_Res_7d","Cum_Res_8d","sentiment_score","sentiment_score_ws","art","CommodityIndex_Lag_1","CommodityIndex_Lag_2","CommodityIndex_Lag_3","CommodityIndex_Lag_4","CommodityIndex_Lag_5","VIX_Lag_1","VIX_Lag_2","VIX_Lag_3","VIX_Lag_4","VIX_Lag_5","sentiment_score_Lag_1","sentiment_score_Lag_2","sentiment_score_Lag_3","sentiment_score_Lag_4","sentiment_score_Lag_5","sentiment_score_ws_Lag_1","sentiment_score_ws_Lag_2","sentiment_score_ws_Lag_3","sentiment_score_ws_Lag_4","sentiment_score_ws_Lag_5","art_Lag_1","art_Lag_2","art_Lag_3","art_Lag_4","art_Lag_5"
2000-01-13,3957.21,197.1533,22.73,0.0273360892994219,0.0273360892994219,0.0551437370519011,0.071958614200195,0.0769976495005072,0.0862500721488498,0.0973044672886737,0.0640499816805716,0.0808913662015141,NA,NA,NA,195.7564,193.4622,189.8289,NA,NA,23.05,21.98,21.89,NA,NA,NA,NA,NA,NA,2.25,NA,NA,NA,NA,0.700000000000001,NA,NA,NA,NA,1
2000-01-14,4064.27,202.0791,19.83,0.0278076477524792,0.0278076477524792,0.0446225249007732,0.0496615602010853,0.0589139828494279,0.0699683779892518,0.0367138923811497,0.0535552769020923,0.0297520308717413,NA,NA,NA,197.1533,195.7564,193.4622,189.8289,NA,22.73,23.05,21.98,21.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.0791,197.1533,195.7564,193.4622,189.8289,19.83,22.73,23.05,21.98,21.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.0791,197.1533,195.7564,193.4622,NA,19.83,22.73,23.05,21.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.0791,197.1533,195.7564,NA,NA,19.83,22.73,23.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-01-18,4130.81,205.861,21.39,0.016814877148294,0.016814877148294,0.0218539124486061,0.0311063350969487,0.0421607302367726,0.00890624462867054,0.0257476291496131,0.00194438311926208,-0.00533831764692121,NA,NA,NA,NA,NA,NA,202.0791,197.1533,NA,NA,NA,19.83,22.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-01-19,4151.29,206.8887,22.15,0.00503903530031213,0.00503903530031213,0.0142914579486548,0.0253458530884786,-0.00790863251962344,0.00893275200131908,-0.0148704940290319,-0.0221531947952152,-0.0596208537852174,NA,NA,NA,205.861,NA,NA,NA,202.0791,21.39,NA,NA,NA,19.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-01-20,4189.51,208.3103,21.31,0.00925242264834264,0.00925242264834264,0.0203068177881665,-0.0129476678199356,0.00389371670100695,-0.019909529329344,-0.0271922300955273,-0.0646598890855295,-0.0514703337874278,NA,NA,NA,206.8887,205.861,NA,NA,NA,22.15,21.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-01-21,4235.4,208.4641,21.55,0.0110543951398239,0.0110543951398239,-0.0222000904682782,-0.00535870594733569,-0.0291619519776867,-0.03644465274387,-0.0739123117338721,-0.0607227564357704,-0.0320044673388414,NA,NA,NA,208.3103,206.8887,205.861,NA,NA,21.31,22.15,21.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6875,4.43125,6,208.4641,208.3103,206.8887,205.861,NA,21.55,21.31,22.15,21.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.4641,208.3103,206.8887,205.861,NA,21.55,21.31,22.15,21.39,3.6875,NA,NA,NA,NA,4.43125,NA,NA,NA,NA,6,NA,NA,NA,NA
2000-01-24,4096.08,206.746,21.43,-0.0332544856081021,-0.0332544856081021,-0.0164131010871596,-0.0402163471175105,-0.0474990478836938,-0.084966706873696,-0.0717771515755943,-0.0430588624786652,-0.0374806777996392,NA,NA,NA,NA,NA,208.4641,208.3103,206.8887,NA,NA,21.55,21.31,22.15,NA,3.6875,NA,NA,NA,NA,4.43125,NA,NA,NA,NA,6,NA,NA,NA
2000-01-25,4167.41,209.0047,23.79,0.0168413845209425,0.0168413845209425,-0.00696186150940846,-0.0142445622755917,-0.0517122212655939,-0.0385226659674922,-0.00980437687056315,-0.00422619219153717,0.0295893745190585,NA,NA,NA,206.746,NA,NA,208.4641,208.3103,21.43,NA,NA,21.55,21.31,NA,NA,3.6875,NA,NA,NA,NA,4.43125,NA,NA,NA,NA,6,NA,NA
2000-01-26,4069.91,206.5944,22.91,-0.023803246030351,-0.023803246030351,-0.0310859467965343,-0.0685536057865365,-0.0553640504884347,-0.0266457613915057,-0.0210675767124797,0.012747989998116,0.0208874906314067,NA,NA,NA,209.0047,206.746,NA,NA,208.4641,23.79,21.43,NA,NA,21.55,NA,NA,NA,3.6875,NA,NA,NA,NA,4.43125,NA,NA,NA,NA,6,NA
2000-01-27,4039.56,205.0038,22.37,-0.00728270076618329,-0.00728270076618329,-0.0447503597561855,-0.0315608044580838,-0.00284251536115469,0.00273566931787129,0.036551236028467,0.0446907366617576,0.063125875275572,NA,NA,NA,206.5944,209.0047,206.746,NA,NA,22.91,23.79,21.43,NA,NA,NA,NA,NA,NA,3.6875,NA,NA,NA,NA,4.43125,NA,NA,NA,NA,6
2000-01-28,3887.07,204.4356,23.75,-0.0374676589900022,-0.0374676589900022,-0.0242781036919005,0.0044401854050286,0.0100183700840546,0.0438339367946503,0.0519734374279409,0.0704085760417553,0.0953205723472494,NA,NA,NA,205.0038,206.5944,209.0047,206.746,NA,22.37,22.91,23.79,21.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88888888888889,4.24444444444444,7,204.4356,205.0038,206.5944,209.0047,206.746,23.75,22.37,22.91,23.79,21.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.4356,205.0038,206.5944,209.0047,NA,23.75,22.37,22.91,23.79,2.88888888888889,NA,NA,NA,NA,4.24444444444444,NA,NA,NA,NA,7,NA,NA,NA,NA
2000-01-31,3940.35,206.365,26.78,0.0131895552981017,0.0131895552981017,0.0419078443950308,0.0474860290740568,0.0813015957846525,0.0894410964179431,0.107876235031758,0.132788231337252,0.117919323459229,NA,NA,NA,NA,NA,204.4356,205.0038,206.5944,NA,NA,23.75,22.37,22.91,NA,2.88888888888889,NA,NA,NA,NA,4.24444444444444,NA,NA,NA,NA,7,NA,NA,NA
2000-02-01,4051.98,209.3361,24.43,0.0287182890969291,0.0287182890969291,0.0342964737759551,0.0681120404865507,0.0762515411198414,0.0946866797336558,0.11959867603915,0.104729768161128,0.132372907630354,NA,NA,NA,206.365,NA,NA,204.4356,205.0038,26.78,NA,NA,23.75,22.37,NA,NA,2.88888888888889,NA,NA,NA,NA,4.24444444444444,NA,NA,NA,NA,7,NA,NA
2000-02-02,4073.96,206.8966,23.02,0.00557818467902598,0.00557818467902598,0.0393937513896217,0.0475332520229123,0.0659683906367267,0.0908803869422208,0.0760114790641985,0.103654618533425,0.0829864911785236,NA,NA,NA,209.3361,206.365,NA,NA,204.4356,24.43,26.78,NA,NA,23.75,NA,NA,NA,2.88888888888889,NA,NA,NA,NA,4.24444444444444,NA,NA,NA,NA,7,NA
2000-02-03,4210.98,208.716,22.72,0.0338155667105957,0.0338155667105957,0.0419550673438863,0.0603902059577007,0.0853022022631948,0.0704332943851725,0.098076433854399,0.0774083064994976,0.0825580847915101,NA,NA,NA,206.8966,209.3361,206.365,NA,NA,23.02,24.43,26.78,NA,NA,NA,NA,NA,NA,2.88888888888889,NA,NA,NA,NA,4.24444444444444,NA,NA,NA,NA,7
2000-02-04,4244.14,212.2114,20.77,0.00813950063329065,0.00813950063329065,0.026574639247105,0.0514866355525991,0.0366177276745768,0.0642608671438033,0.0435927397889019,0.0487425180809144,0.0492475858214189,NA,NA,NA,208.716,206.8966,209.3361,206.365,NA,22.72,23.02,24.43,26.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.125,6.85416666666667,8,212.2114,208.716,206.8966,209.3361,206.365,20.77,22.72,23.02,24.43,26.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.2114,208.716,206.8966,209.3361,NA,20.77,22.72,23.02,24.43,4.125,NA,NA,NA,NA,6.85416666666667,NA,NA,NA,NA,8,NA,NA,NA,NA
2000-02-07,4321.77,208.9809,22.97,0.0184351386138144,0.0184351386138144,0.0433471349193084,0.0284782270412862,0.0561213665105127,0.0354532391556112,0.0406030174476238,0.0411080851881282,0.0426651570782278,NA,NA,NA,NA,NA,212.2114,208.716,206.8966,NA,NA,20.77,22.72,23.02,NA,4.125,NA,NA,NA,NA,6.85416666666667,NA,NA,NA,NA,8,NA,NA,NA
2000-02-08,4427.5,205.6049,21.68,0.0249119963054941,0.0249119963054941,0.0100430884274718,0.0376862278966983,0.0170181005417968,0.0221678788338094,0.0226729465743139,0.0242300184644134,0.0516618911924676,NA,NA,NA,208.9809,NA,NA,212.2114,208.716,22.97,NA,NA,20.77,22.72,NA,NA,4.125,NA,NA,NA,NA,6.85416666666667,NA,NA,NA,NA,8,NA,NA
2000-02-09,4363.24,208.2956,21.54,-0.0148689078780222,-0.0148689078780222,0.0127742315912043,-0.00789389576369722,-0.00274411747168465,-0.0022390497311802,-0.00068197784108069,0.0267498948869736,-0.00423268051984502,NA,NA,NA,205.6049,208.9809,NA,NA,212.2114,21.68,22.97,NA,NA,20.77,NA,NA,NA,4.125,NA,NA,NA,NA,6.85416666666667,NA,NA,NA,NA,8,NA
2000-02-10,4485.63,211.0808,23.36,0.0276431394692265,0.0276431394692265,0.00697501211432503,0.0121247904063376,0.012629858146842,0.0141869300369416,0.0416188027649958,0.0106362273581772,0.00412479167674078,NA,NA,NA,208.2956,205.6049,208.9809,NA,NA,21.54,21.68,22.97,NA,NA,NA,NA,NA,NA,4.125,NA,NA,NA,NA,6.85416666666667,NA,NA,NA,NA,8
2000-02-11,4395.45,210.6448,22.94,-0.0206681273549015,-0.0206681273549015,-0.0155183490628889,-0.0150132813223845,-0.0134562094322849,0.0139756632957693,-0.0170069121110493,-0.0235183477924857,0.01460946572327,NA,NA,NA,211.0808,208.2956,205.6049,208.9809,NA,23.36,21.54,21.68,22.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.6448,211.0808,208.2956,205.6049,208.9809,22.94,23.36,21.54,21.68,22.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.6448,211.0808,208.2956,205.6049,NA,22.94,23.36,21.54,21.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-02-14,4418.55,212.7823,24.67,0.00514977829201257,0.00514977829201257,0.00565484603251702,0.00721191792261653,0.0346437906506708,0.0036612152438522,-0.00285022043758424,0.0352775930781715,0.0506400203964557,NA,NA,NA,NA,NA,210.6448,211.0808,208.2956,NA,NA,22.94,23.36,21.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-02-15,4420.77,212.4397,24.08,0.000505067740504443,0.000505067740504443,0.00206213963060396,0.0294940123586582,-0.00148856304816037,-0.00799999872959682,0.0301278147861589,0.0454902421044431,0.0395236418798441,NA,NA,NA,212.7823,NA,NA,210.6448,211.0808,24.67,NA,NA,22.94,23.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-02-16,4427.65,213.0257,23.2,0.00155707189009951,0.00155707189009951,0.0289889446181538,-0.00199363078866481,-0.00850506647010126,0.0296227470456544,0.0449851743639387,0.0390185741393397,0.0362790854383771,NA,NA,NA,212.4397,212.7823,NA,NA,210.6448,24.08,24.67,NA,NA,22.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-02-17,4548.92,210.6807,22.9,0.0274318727280543,0.0274318727280543,-0.00355070267876433,-0.0100621383602008,0.0280656751555549,0.0434281024738392,0.0374615022492401,0.0347220135482776,0.0606102610158736,NA,NA,NA,213.0257,212.4397,212.7823,NA,NA,23.2,24.08,24.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-02-18,4411.74,209.7584,23.37,-0.0309825754068186,-0.0309825754068186,-0.037494011088255,0.000633802427500666,0.0159962297457849,0.0100296295211859,0.00729014082022335,0.0331783882878193,0.0522681356583099,NA,NA,NA,210.6807,213.0257,212.4397,212.7823,NA,22.9,23.2,24.08,24.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0750000000000002,1,209.7584,210.6807,213.0257,212.4397,212.7823,23.37,22.9,23.2,24.08,24.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.7584,210.6807,213.0257,212.4397,NA,23.37,22.9,23.2,24.08,0,NA,NA,NA,NA,0.0750000000000002,NA,NA,NA,NA,1,NA,NA,NA,NA
2000-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.7584,210.6807,213.0257,NA,NA,23.37,22.9,23.2,NA,0,NA,NA,NA,NA,0.0750000000000002,NA,NA,NA,NA,1,NA,NA,NA
2000-02-22,4382.12,210.5672,25.91,-0.00651143568143645,-0.00651143568143645,0.0316163778343193,0.0469788051526035,0.0410122049280045,0.0382727162270419,0.0641609636946379,0.0832507110651285,0.076954787765954,NA,NA,NA,NA,NA,NA,209.7584,210.6807,NA,NA,NA,23.37,22.9,NA,NA,0,NA,NA,NA,NA,0.0750000000000002,NA,NA,NA,NA,1,NA,NA
2000-02-23,4550.33,211.4364,25.2,0.0381278135157557,0.0381278135157557,0.0534902408340399,0.0475236406094409,0.0447841519084784,0.0706723993760743,0.0897621467465649,0.0834662234473905,0.116969007681768,NA,NA,NA,210.5672,NA,NA,NA,209.7584,25.91,NA,NA,NA,23.37,NA,NA,NA,0,NA,NA,NA,NA,0.0750000000000002,NA,NA,NA,NA,1,NA
2000-02-24,4617.65,213.5674,24.18,0.0153624273182842,0.0153624273182842,0.00939582709368522,0.00665633839272269,0.0325445858603186,0.0516343332308092,0.0453384099316348,0.0788411941660121,0.0767505476009613,NA,NA,NA,211.4364,210.5672,NA,NA,NA,25.2,25.91,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.0750000000000002,NA,NA,NA,NA,1
2000-02-25,4590.5,214.6274,24.13,-0.00596660022459902,-0.00596660022459902,-0.00870608892556155,0.0171821585420344,0.036271905912525,0.0299759826133505,0.0634787668477278,0.061388120282677,0.0497884385058361,NA,NA,NA,213.5674,211.4364,210.5672,NA,NA,24.18,25.2,25.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.6274,213.5674,211.4364,210.5672,NA,24.13,24.18,25.2,25.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.6274,213.5674,211.4364,210.5672,NA,24.13,24.18,25.2,25.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-02-28,4577.85,214.2303,25.9,-0.00273948870096253,-0.00273948870096253,0.0231487587666334,0.042238506137124,0.0359425828379495,0.0694453670723268,0.0673547205072761,0.0557550387304351,0.0658307800884787,NA,NA,NA,NA,NA,214.6274,213.5674,211.4364,NA,NA,24.13,24.18,25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-02-29,4696.69,216.0089,23.76,0.025888247467596,0.025888247467596,0.0449779948380865,0.0386820715389121,0.0721848557732894,0.0700942092082386,0.0584945274313976,0.0685702687894412,0.0994293730503078,NA,NA,NA,214.2303,NA,NA,214.6274,213.5674,25.9,NA,NA,24.13,24.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-01,4784.08,222.5149,22.65,0.0190897473704906,0.0190897473704906,0.0127938240713161,0.0462966083056934,0.0442059617406426,0.0326062799638017,0.0426820213218452,0.0735411255827118,0.0739005102182019,NA,NA,NA,216.0089,214.2303,NA,NA,214.6274,23.76,25.9,NA,NA,24.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-02,4754.51,222.1708,21.62,-0.00629592329917446,-0.00629592329917446,0.0272068609352028,0.025116214370152,0.0135165325933111,0.0235922739513547,0.0544513782122212,0.0548107628477113,0.0267973049748953,NA,NA,NA,222.5149,216.0089,214.2303,NA,NA,22.65,23.76,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-03,4914.79,221.9379,19.98,0.0335027842343773,0.0335027842343773,0.0314121376693265,0.0198124558924855,0.0298881972505291,0.0607473015113957,0.0611066861468858,0.0330932282740698,-0.00664238264534969,NA,NA,NA,222.1708,222.5149,216.0089,214.2303,NA,21.62,22.65,23.76,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83333333333333,3.30833333333333,4,221.9379,222.1708,222.5149,216.0089,214.2303,19.98,21.62,22.65,23.76,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.9379,222.1708,222.5149,216.0089,NA,19.98,21.62,22.65,23.76,1.83333333333333,NA,NA,NA,NA,3.30833333333333,NA,NA,NA,NA,4,NA,NA,NA,NA
2000-03-06,4904.85,224.6126,20.38,-0.00209064656505078,-0.00209064656505078,-0.0136903283418918,-0.00361458698384817,0.0272445172770184,0.0276039019125085,-0.000409555960307484,-0.040145166879727,-0.0654159912127533,NA,NA,NA,NA,NA,221.9379,222.1708,222.5149,NA,NA,19.98,21.62,22.65,NA,1.83333333333333,NA,NA,NA,NA,3.30833333333333,NA,NA,NA,NA,4,NA,NA,NA
2000-03-07,4847.84,230.4045,22.24,-0.011599681776841,-0.011599681776841,-0.00152394041879738,0.0293351638420692,0.0296945484775593,0.0016810906047433,-0.0380545203146762,-0.0633253446477026,-0.034691268886489,NA,NA,NA,224.6126,NA,NA,221.9379,222.1708,20.38,NA,NA,19.98,21.62,NA,NA,1.83333333333333,NA,NA,NA,NA,3.30833333333333,NA,NA,NA,NA,4,NA,NA
2000-03-08,4897.26,217.7949,24.57,0.0100757413580436,0.0100757413580436,0.0409348456189102,0.0412942302544003,0.0132807723815843,-0.0264548385378352,-0.0517256628708616,-0.0230915871096481,-0.00547284499269318,NA,NA,NA,230.4045,224.6126,NA,NA,221.9379,22.24,20.38,NA,NA,19.98,NA,NA,NA,1.83333333333333,NA,NA,NA,NA,3.30833333333333,NA,NA,NA,NA,4,NA
2000-03-09,5046.86,219.0231,24.18,0.0308591042608666,0.0308591042608666,0.0312184888963567,0.00320503102354068,-0.0365305798958788,-0.0618014042289052,-0.0331673284676916,-0.0155485863507368,-0.055428689543392,NA,NA,NA,217.7949,230.4045,224.6126,NA,NA,24.57,22.24,20.38,NA,NA,NA,NA,NA,NA,1.83333333333333,NA,NA,NA,NA,3.30833333333333,NA,NA,NA,NA,4
2000-03-10,5048.62,216.8311,20.89,0.000359384635490094,0.000359384635490094,-0.0276540732373259,-0.0673896841567454,-0.0926605084897718,-0.0640264327285582,-0.0464076906116033,-0.0862877938042586,-0.065096204580957,NA,NA,NA,219.0231,217.7949,230.4045,224.6126,NA,24.18,24.57,22.24,20.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.933333333333333,2.08666666666667,3,216.8311,219.0231,217.7949,230.4045,224.6126,20.89,24.18,24.57,22.24,20.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.8311,219.0231,217.7949,230.4045,NA,20.89,24.18,24.57,22.24,0.933333333333333,NA,NA,NA,NA,2.08666666666667,NA,NA,NA,NA,3,NA,NA,NA,NA
2000-03-13,4907.24,216.865,23.03,-0.028013457872816,-0.028013457872816,-0.0677490687922355,-0.0930198931252618,-0.0643858173640483,-0.0467670752470934,-0.0866471784397487,-0.0654555892164471,-0.0322516846611326,NA,NA,NA,NA,NA,216.8311,219.0231,217.7949,NA,NA,20.89,24.18,24.57,NA,0.933333333333333,NA,NA,NA,NA,2.08666666666667,NA,NA,NA,NA,3,NA,NA,NA
2000-03-14,4706.63,216.0046,22.75,-0.0397356109194195,-0.0397356109194195,-0.0650064352524459,-0.0363723594912323,-0.0187536173742774,-0.0586337205669327,-0.0374421313436311,-0.00423822678831662,0.0118621875012785,NA,NA,NA,216.865,NA,NA,216.8311,219.0231,23.03,NA,NA,20.89,24.18,NA,NA,0.933333333333333,NA,NA,NA,NA,2.08666666666667,NA,NA,NA,NA,3,NA,NA
